"No.","Time","Source","Destination","Protocol","Length","Info"
"13561","2580.739016","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13562","2580.753242","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2409, Time=1540992 Frames=5"
"13563","2580.753342","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2410, Time=1541632 Frames=5"
"13564","2580.761530","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13565","2580.762736","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13566","2580.772954","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2411, Time=1542272 Frames=5"
"13567","2580.779042","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13568","2580.793337","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2412, Time=1542912 Frames=5"
"13569","2580.801817","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13570","2580.815791","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2413, Time=1543552 Frames=5"
"13571","2580.816124","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2414, Time=1544192 Frames=5"
"13572","2580.827994","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13573","2580.829697","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13574","2580.833391","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2415, Time=1544832 Frames=5"
"13575","2580.840998","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13576","2580.854692","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2416, Time=1545472 Frames=5"
"13577","2580.854935","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2417, Time=1546112 Frames=5"
"13578","2580.862777","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13579","2580.864299","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13580","2580.873083","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2418, Time=1546752 Frames=5"
"13581","2580.879094","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13582","2580.893207","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2419, Time=1547392 Frames=5"
"13583","2580.899085","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13584","2580.921917","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2420, Time=1548032 Frames=5"
"13585","2580.922103","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2421, Time=1548672 Frames=5"
"13586","2580.928894","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13587","2580.933228","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13588","2580.933382","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2422, Time=1549312 Frames=5"
"13589","2580.939045","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13590","2580.953088","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2423, Time=1549952 Frames=5"
"13591","2580.959034","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13592","2580.973519","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2424, Time=1550592 Frames=5"
"13593","2580.973674","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2425, Time=1551232 Frames=5"
"13594","2580.984086","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13595","2580.984383","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13596","2580.993329","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2426, Time=1551872 Frames=5"
"13597","2581.002849","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13598","2581.014368","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2427, Time=1552512 Frames=5"
"13599","2581.014596","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2428, Time=1553152 Frames=5"
"13600","2581.025355","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13601","2581.025680","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13602","2581.034088","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2429, Time=1553792 Frames=5"
"13603","2581.041607","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13604","2581.054041","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2430, Time=1554432 Frames=5"
"13605","2581.061572","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13606","2581.073842","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2431, Time=1555072 Frames=5"
"13607","2581.074164","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2432, Time=1555712 Frames=5"
"13608","2581.084104","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13609","2581.084437","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13610","2581.094119","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2433, Time=1556352 Frames=5"
"13611","2581.101759","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13612","2581.114332","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2434, Time=1556992 Frames=5"
"13613","2581.114568","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2435, Time=1557632 Frames=5"
"13614","2581.124158","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13615","2581.124478","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13616","2581.133957","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2436, Time=1558272 Frames=5"
"13617","2581.140903","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13618","2581.153651","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2437, Time=1558912 Frames=5"
"13619","2581.160515","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13620","2581.173722","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2438, Time=1559552 Frames=5"
"13621","2581.173943","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2439, Time=1560192 Frames=5"
"13622","2581.182933","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13623","2581.184083","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13624","2581.193127","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2440, Time=1560832 Frames=5"
"13625","2581.199077","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13626","2581.213400","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2441, Time=1561472 Frames=5"
"13627","2581.222734","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13628","2581.233572","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2442, Time=1562112 Frames=5"
"13629","2581.233724","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2443, Time=1562752 Frames=5"
"13630","2581.244077","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13631","2581.245257","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13632","2581.253225","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2444, Time=1563392 Frames=5"
"13633","2581.262798","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13634","2581.273404","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2445, Time=1564032 Frames=5"
"13635","2581.273530","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2446, Time=1564672 Frames=5"
"13636","2581.287121","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13637","2581.288012","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13638","2581.294225","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2447, Time=1565312 Frames=5"
"13639","2581.301732","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13640","2581.314086","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2448, Time=1565952 Frames=5"
"13641","2581.320397","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13642","2581.334316","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2449, Time=1566592 Frames=5"
"13643","2581.334544","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2450, Time=1567232 Frames=5"
"13644","2581.341727","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13645","2581.345451","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13646","2581.354634","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2451, Time=1567872 Frames=5"
"13647","2581.361548","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13648","2581.373026","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2452, Time=1568512 Frames=5"
"13649","2581.386876","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13650","2581.393614","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2453, Time=1569152 Frames=5"
"13651","2581.393751","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2454, Time=1569792 Frames=5"
"13652","2581.402831","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13653","2581.404007","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13654","2581.413255","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2455, Time=1570432 Frames=5"
"13655","2581.419094","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13656","2581.433591","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2456, Time=1571072 Frames=5"
"13657","2581.433799","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2457, Time=1571712 Frames=5"
"13658","2581.442814","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13659","2581.444003","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13660","2581.453915","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2458, Time=1572352 Frames=5"
"13661","2581.460627","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13662","2581.473618","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2459, Time=1572992 Frames=5"
"13663","2581.483806","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13664","2581.494367","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2460, Time=1573632 Frames=5"
"13665","2581.494589","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2461, Time=1574272 Frames=5"
"13666","2581.507465","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13667","2581.507888","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13668","2581.513362","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2462, Time=1574912 Frames=5"
"13669","2581.520697","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13670","2581.533549","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2463, Time=1575552 Frames=5"
"13671","2581.541450","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13672","2581.553982","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2464, Time=1576192 Frames=5"
"13673","2581.554127","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2465, Time=1576832 Frames=5"
"13674","2581.565446","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13675","2581.566329","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13676","2581.573910","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2466, Time=1577472 Frames=5"
"13677","2581.581575","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13678","2581.593487","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2467, Time=1578112 Frames=5"
"13679","2581.593723","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2468, Time=1578752 Frames=5"
"13680","2581.602844","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13681","2581.604143","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13682","2581.613119","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2469, Time=1579392 Frames=5"
"13683","2581.621672","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13684","2581.633316","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2470, Time=1580032 Frames=5"
"13685","2581.641610","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13686","2581.654128","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2471, Time=1580672 Frames=5"
"13687","2581.654332","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2472, Time=1581312 Frames=5"
"13688","2581.665050","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13689","2581.665277","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13690","2581.673776","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2473, Time=1581952 Frames=5"
"13691","2581.683449","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13692","2581.693169","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2474, Time=1582592 Frames=5"
"13693","2581.699059","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13694","2581.717182","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2475, Time=1583232 Frames=5"
"13695","2581.717374","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2476, Time=1583872 Frames=5"
"13696","2581.725379","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13697","2581.726871","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13698","2581.733137","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2477, Time=1584512 Frames=5"
"13699","2581.739069","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13700","2581.753526","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2478, Time=1585152 Frames=5"
"13701","2581.753671","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2479, Time=1585792 Frames=5"
"13702","2581.762840","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13703","2581.763943","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13704","2581.773165","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2480, Time=1586432 Frames=5"
"13705","2581.778943","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13706","2581.793072","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2481, Time=1587072 Frames=5"
"13707","2581.798960","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13708","2581.814147","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2482, Time=1587712 Frames=5"
"13709","2581.814415","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2483, Time=1588352 Frames=5"
"13710","2581.823179","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13711","2581.824582","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13712","2581.833367","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2484, Time=1588992 Frames=5"
"13713","2581.841639","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13714","2581.853926","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2485, Time=1589632 Frames=5"
"13715","2581.854146","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2486, Time=1590272 Frames=5"
"13716","2581.861395","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13717","2581.866647","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13718","2581.873612","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2487, Time=1590912 Frames=5"
"13719","2581.885620","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13720","2581.892992","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2488, Time=1591552 Frames=5"
"13721","2581.900311","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13722","2581.913536","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2489, Time=1592192 Frames=5"
"13723","2581.913749","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2490, Time=1592832 Frames=5"
"13724","2581.922808","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13725","2581.923995","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13726","2581.933177","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2491, Time=1593472 Frames=5"
"13727","2581.939046","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13728","2581.953157","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2492, Time=1594112 Frames=5"
"13729","2581.959027","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13730","2581.973667","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2493, Time=1594752 Frames=5"
"13731","2581.973830","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2494, Time=1595392 Frames=5"
"13732","2581.984080","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13733","2581.984400","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13734","2581.993927","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2495, Time=1596032 Frames=5"
"13735","2582.001658","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13736","2582.014311","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2496, Time=1596672 Frames=5"
"13737","2582.014535","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2497, Time=1597312 Frames=5"
"13738","2582.024145","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13739","2582.024462","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13740","2582.033997","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2498, Time=1597952 Frames=5"
"13741","2582.041609","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13742","2582.055222","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2499, Time=1598592 Frames=5"
"13743","2582.062820","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13744","2582.074456","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2500, Time=1599232 Frames=5"
"13745","2582.074679","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2501, Time=1599872 Frames=5"
"13746","2582.085359","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13747","2582.085668","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13748","2582.094090","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2502, Time=1600512 Frames=5"
"13749","2582.100632","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13750","2582.116208","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2503, Time=1601152 Frames=5"
"13751","2582.130492","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13752","2582.133278","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2504, Time=1601792 Frames=5"
"13753","2582.133497","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2505, Time=1602432 Frames=5"
"13754","2582.147034","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13755","2582.147317","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13756","2582.153856","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2506, Time=1603072 Frames=5"
"13757","2582.160671","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13758","2582.173303","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2507, Time=1603712 Frames=5"
"13759","2582.173470","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=2508, Time=1604352 Frames=5"
"13760","2582.181512","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"13761","2582.182914","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
