"
2017-01-03 17:34:06.608770 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:06.611982 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:06.616537 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:06.619534 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:06.625023 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:06.628768 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:06.631235 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:06.638484 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:34:06.641564 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:06.644003 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:06.646489 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:06.649644 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:06.652141 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:06.654614 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:06.656918 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:06.659811 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:06.661985 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:06.664176 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:06.666427 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:06.667973 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:34:06.671919 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:06.673324 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:34:06.676889 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:06.678568 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:06.680790 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:06.682175 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:06.684385 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:06.685822 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:34:06.691009 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.567549 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:34:08.573137 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.575941 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:08.578342 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.581805 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:08.584601 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.587753 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:08.590138 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.596978 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:34:08.600303 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.602605 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:08.605140 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.607877 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:08.609749 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.612200 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:08.616963 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.619352 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:08.621208 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.623853 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:08.625727 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.627203 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:34:08.628667 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.629950 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:34:08.639586 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.640944 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:08.642352 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.643639 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:08.645024 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.646500 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:34:08.647950 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.700554 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x00 (scanning disabled)     filter duplicates 0x01 (enabled) 
"
2017-01-03 17:34:08.706059 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.708185 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 500.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:08.710536 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:08.712185 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:08.714605 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:08.719107 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:08.724393 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:22.811932 ," HCI Command: Write Current IAC LAP (0x03|0x003a) plen 4     IAC 0x9e8b33 (General Inquiry Access Code) 
"
2017-01-03 17:34:22.814329 ," HCI Event: Command Complete (0x0e) plen 4     Write Current IAC LAP (0x03|0x003a) ncmd 1     status 0x00 
"
2017-01-03 17:34:22.816495 ," HCI Command: Write Scan Enable (0x03|0x001a) plen 1     enable 3 
"
2017-01-03 17:34:22.820529 ," HCI Event: Command Complete (0x0e) plen 4     Write Scan Enable (0x03|0x001a) ncmd 1     status 0x00 
"
2017-01-03 17:34:22.823017 ," HCI Command: Write Scan Enable (0x03|0x001a) plen 1     enable 3 
"
2017-01-03 17:34:22.825942 ," HCI Event: Command Complete (0x0e) plen 4     Write Scan Enable (0x03|0x001a) ncmd 1     status 0x00 
"
2017-01-03 17:34:31.729511 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:31.731802 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:31.733437 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:31.735706 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:31.738417 ," HCI Command: LE Set Scan Parameters (0x08|0x000b) plen 7     type 0x01 (active)     interval 5000.000ms window 5000.000ms     own address: 0x01 (Random) policy: All 
"
2017-01-03 17:34:31.741001 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Parameters (0x08|0x000b) ncmd 1     status 0x00 
"
2017-01-03 17:34:31.742922 ," HCI Command: LE Set Scan Enable (0x08|0x000c) plen 2     value 0x01 (scanning enabled)     filter duplicates 0x00 (disabled) 
"
2017-01-03 17:34:31.747152 ," HCI Event: Command Complete (0x0e) plen 4     LE Set Scan Enable (0x08|0x000c) ncmd 1     status 0x00 
"
2017-01-03 17:34:31.749452 ," HCI Command: Set Event Filter (0x03|0x0005) plen 2     type 1 condition 0     Inquiry result for all devices 
"
2017-01-03 17:34:31.753851 ," HCI Event: Command Complete (0x0e) plen 4     Set Event Filter (0x03|0x0005) ncmd 1     status 0x00 
"
2017-01-03 17:34:31.757595 ," HCI Command: Inquiry (0x01|0x0001) plen 5     lap 0x9e8b33 len 10 num 0 
"
2017-01-03 17:34:31.760438 ," HCI Event: Command Status (0x0f) plen 4     Inquiry (0x01|0x0001) status 0x00 ncmd 1 
"
2017-01-03 17:34:31.770496 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr AC:BC:32:82:80:D6 (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -98 
"
2017-01-03 17:34:31.774971 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 32:2E:3B:37:32:AC (Random)       Unknown type 0xff with 29 bytes data       RSSI: -90 
"
2017-01-03 17:34:31.776030 ," HCI Event: LE Meta Event (0x3e) plen 26     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 08:66:98:DB:85:19 (Public)       Flags: 0x1a       Unknown type 0xff with 9 bytes data       RSSI: -95 
"
2017-01-03 17:34:31.776222 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 08:66:98:DB:85:19 (Public)       RSSI: -96 
"
2017-01-03 17:34:32.107519 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 60:E0:3E:E6:A3:07 (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -94 
"
2017-01-03 17:34:32.119808 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 60:F8:1D:C8:1C:E3 (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -101 
"
2017-01-03 17:34:32.121772 ," HCI Event: LE Meta Event (0x3e) plen 26     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 76:C5:18:D3:6A:D1 (Random)       Flags: 0x1a       Unknown type 0xff with 9 bytes data       RSSI: -94 
"
2017-01-03 17:34:32.121994 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 76:C5:18:D3:6A:D1 (Random)       RSSI: -94 
"
2017-01-03 17:34:32.461531 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 60:E0:3E:E6:A3:07 (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -94 
"
2017-01-03 17:34:32.504235 ," HCI Event: Extended Inquiry Result (0x2f) plen 255     bdaddr B8:81:98:E2:F0:C6 mode 1 clkoffset 0x6184 class 0x2a010c rssi -95     Complete local name: 'MSI'     TX power level: 9 
"
2017-01-03 17:34:32.790315 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 15:8A:4F:E9:12:14 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -80 
"
2017-01-03 17:34:32.791101 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 7C:C5:7A:8D:27:1F (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -90 
"
2017-01-03 17:34:32.791266 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 7C:C5:7A:8D:27:1F (Random)       RSSI: -90 
"
2017-01-03 17:34:32.817397 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 60:F8:1D:C8:1C:E3 (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -98 
"
2017-01-03 17:34:32.953972 ," HCI Event: Extended Inquiry Result (0x2f) plen 255     bdaddr F8:16:54:AB:2A:F6 mode 1 clkoffset 0x4e7d class 0x2a010c rssi -71     Complete local name: 'BRANDON'     TX power level: 10 
"
2017-01-03 17:34:33.000504 ," HCI Event: Extended Inquiry Result (0x2f) plen 255     bdaddr 08:D4:2B:1A:03:B5 mode 1 clkoffset 0x6460 class 0x1a010c rssi -47     Complete local name: 'Nexus 10'     Complete service classes: 0x1105 0x110a 0x110c 0x110e 0x1112 0x1115 0x112f 0x1200     Unknown type 0x05 with 0 bytes data     Unknown type 0x07 with 0 bytes data 
"
2017-01-03 17:34:33.825879 ," HCI Event: LE Meta Event (0x3e) plen 36     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 88:C6:26:58:8D:E6 (Public)       Flags: 0x06       Shortened local name: '.\B6\A5\80U'       Unknown type 0x07 with 16 bytes data       RSSI: -88 
"
2017-01-03 17:34:34.155377 ," HCI Event: LE Meta Event (0x3e) plen 40     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr E4:7D:BD:33:0C:05 (Public)       Unknown type 0xff with 26 bytes data       RSSI: -94 
"
2017-01-03 17:34:34.840038 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 60:F8:1D:C8:1C:E3 (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -99 
"
2017-01-03 17:34:34.854559 ," HCI Event: LE Meta Event (0x3e) plen 26     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 76:C5:18:D3:6A:D1 (Random)       Flags: 0x1a       Unknown type 0xff with 9 bytes data       RSSI: -96 
"
2017-01-03 17:34:34.875087 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 75:5C:6D:95:2B:F1 (Random)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -101 
"
2017-01-03 17:34:34.886320 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 60:E0:3E:E6:A3:07 (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -96 
"
2017-01-03 17:34:34.891323 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 15:8A:4F:E9:12:14 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -81 
"
2017-01-03 17:34:34.894709 ," HCI Event: LE Meta Event (0x3e) plen 26     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 08:66:98:DB:85:19 (Public)       Flags: 0x1a       Unknown type 0xff with 9 bytes data       RSSI: -100 
"
2017-01-03 17:34:34.900549 ," HCI Event: LE Meta Event (0x3e) plen 40     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr E4:7D:BD:33:0C:05 (Public)       Unknown type 0xff with 26 bytes data       RSSI: -88 
"
2017-01-03 17:34:35.208090 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 32:2E:3B:37:32:AC (Random)       Unknown type 0xff with 29 bytes data       RSSI: -78 
"
2017-01-03 17:34:35.219913 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 15:8A:4F:E9:12:14 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -79 
"
2017-01-03 17:34:35.224041 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 75:5C:6D:95:2B:F1 (Random)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -94 
"
2017-01-03 17:34:35.230745 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 15:F4:18:61:F9:BA (Random)       Unknown type 0xff with 29 bytes data       RSSI: -100 
"
2017-01-03 17:34:35.538155 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 0E:1C:9D:13:5A:77 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -70 
"
2017-01-03 17:34:35.538881 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 7C:C5:7A:8D:27:1F (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -91 
"
2017-01-03 17:34:35.539500 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 7C:C5:7A:8D:27:1F (Random)       RSSI: -92 
"
2017-01-03 17:34:35.896147 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:34:35.900296 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:35.905209 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:35.908577 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:35.911758 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:35.914310 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:35.920628 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:35.924234 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:35.927330 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:35.929418 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.010394 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:36.012745 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.020201 ," HCI Command: Vendor (0x3f|0x0157) plen 3 
"
2017-01-03 17:34:36.023893 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.047891 ," HCI Command: Vendor (0x3f|0x0157) plen 2 
"
2017-01-03 17:34:36.050643 ," HCI Event: Command Complete (0x0e) plen 6     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.056893 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:36.058760 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.062033 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:36.064275 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.068320 ," HCI Command: Vendor (0x3f|0x0157) plen 11 
"
2017-01-03 17:34:36.070872 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.074710 ," HCI Command: Vendor (0x3f|0x0157) plen 16 
"
2017-01-03 17:34:36.080211 ," HCI Event: Command Complete (0x0e) plen 7     Vendor (0x3f|0x0157) ncmd 1 
"
2017-01-03 17:34:36.202375 ," HCI Event: LE Meta Event (0x3e) plen 26     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 76:C5:18:D3:6A:D1 (Random)       Flags: 0x1a       Unknown type 0xff with 9 bytes data       RSSI: -94 
"
2017-01-03 17:34:36.202990 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 4E:9E:E6:D2:74:D9 (Random)       Flags: 0x1a       Unknown type 0xff with 18 bytes data       RSSI: -80 
"
2017-01-03 17:34:36.203632 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 4E:9E:E6:D2:74:D9 (Random)       RSSI: -79 
"
2017-01-03 17:34:36.212762 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 7C:C5:7A:8D:27:1F (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -95 
"
2017-01-03 17:34:36.213067 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 7C:C5:7A:8D:27:1F (Random)       RSSI: -94 
"
2017-01-03 17:34:36.216289 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr AC:BC:32:82:80:D6 (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -98 
"
2017-01-03 17:34:36.216812 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr AC:BC:32:82:80:D6 (Public)       RSSI: -95 
"
2017-01-03 17:34:36.252658 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 15:8A:4F:E9:12:14 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -74 
"
2017-01-03 17:34:36.261068 ," HCI Event: LE Meta Event (0x3e) plen 40     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr E4:7D:BD:33:0C:05 (Public)       Unknown type 0xff with 26 bytes data       RSSI: -89 
"
2017-01-03 17:34:36.578704 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 15:F4:18:61:F9:BA (Random)       Unknown type 0xff with 29 bytes data       RSSI: -102 
"
2017-01-03 17:34:37.255708 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr AC:BC:32:82:80:D6 (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -96 
"
2017-01-03 17:34:37.256647 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 7C:C5:7A:8D:27:1F (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -90 
"
2017-01-03 17:34:37.257096 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 7C:C5:7A:8D:27:1F (Random)       RSSI: -89 
"
2017-01-03 17:34:37.570951 ," HCI Event: LE Meta Event (0x3e) plen 35     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 7C:C5:7A:8D:27:1F (Random)       Flags: 0x06       Unknown type 0xff with 18 bytes data       RSSI: -90 
"
2017-01-03 17:34:37.571177 ," HCI Event: LE Meta Event (0x3e) plen 12     LE Advertising Report       SCAN_RSP - Scan Response (4)       bdaddr 7C:C5:7A:8D:27:1F (Random)       RSSI: -90 
"
2017-01-03 17:34:37.620468 ," HCI Event: LE Meta Event (0x3e) plen 36     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr 88:C6:26:58:8D:E6 (Public)       Flags: 0x06       Shortened local name: '.\B6\A5\80U'       Unknown type 0x07 with 16 bytes data       RSSI: -96 
"
2017-01-03 17:34:37.623022 ," HCI Event: LE Meta Event (0x3e) plen 43     LE Advertising Report       ADV_NONCONN_IND - Non connectable undirected advertising (3)       bdaddr 15:8A:4F:E9:12:14 (Random)       Unknown type 0xff with 29 bytes data       RSSI: -76 
"
2017-01-03 17:34:37.623573 ," HCI Event: LE Meta Event (0x3e) plen 23     LE Advertising Report       ADV_IND - Connectable undirected advertising (0)       bdaddr AC:BC:32:82:80:D6 (Public)       Flags: 0x06       Unknown type 0xff with 6 bytes data       RSSI: -90 
